id,name,no2Ags
09575128,Gutenstetten,16072013
09575152,Neuhof a.d. Zenn,16072013
09575116,Burghaslach,16072013
09675148,Markt Einersheim,16066042
09571137,Dombühl,16066042
09575157,Oberscheinfeld,16066042
09575138,Langenfeld,16072013
16066039,Leutersdorf,16066042
16069051,Themar,16054000
09473166,Sonnefeld,16072013
16074054,Löberschütz,16053000
16070014,Frankenhain,16066092
09476145,Kronach,16072013
09476175,Steinbach a. Wald,16072013
16069028,Marisfeld,16054000
16075051,Kospoda,16074102
09371132,Kastl,14523320
09574452,Brunn,16072013
09472459,Langweiler Wald,16072013
09477139,Marktschorgast,14523320
09471131,Frensdorf,16072013
09572143,Mühlhausen,16072013
09474123,Eggolsheim,16072013
09572456,Geschaidt,16072013
09571190,Petersaurach,16072013
16068046,Rudersdorf,16055000
16068036,Markvippach,16055000
09476164,Pressig,16072013
16074103,Tröbnitz,16074102
16066016,Dillstädt,16054000
09473144,Meeder,16072013
09475451,Forst Schwarzenbach a. Wald,16072013
16074016,Eichenberg,16074102
09473112,Ahorn,16072013
16071031,Hetschburg,16055000
16068057,Walschleben,16051000
16069037,Reurieth,16054000
09678457,Wustvieler Forst,16066042
09678186,Üchtelhausen,16066042
09678164,Oberschwarzach,16066042
09575112,Bad Windsheim,16072013
09571183,Oberdachstetten,16072013
09472451,Bischofsgrüner Forst,14523320
16075004,Blankenstein,14523320
16073056,Meuselbach-Schwarzmühle,16072013
16067022,Friemar,16051000
16073109,Uhlstädt-Kirchhasel,16073077
09473452,Callenberger Forst-West,16072013
16067008,Crawinkel,16066092
16072015,Schalkau,16072013
16074029,Großbockedra,16074102
16074006,Bollberg,16074102
16067078,Westhausen,16051000
16070006,Bösleben-Wüllersleben,16051000
09472156,Kirchenpingarten,14523320
09574111,Alfeld,16072013
09574120,Engelthal,16072013
09371151,Sulzbach-Rosenberg,14523320
09474173,Weißenohe,16072013
09572149,Röttenbach,16072013
09574462,Rückersdorfer Forst,16072013
09472190,Speichersdorf,14523320
09478120,Ebensfeld,16072013
16068061,Witterda,16051000
16073037,Katzhütte,16072013
16075019,Dreitzsch,16074102
16068044,Riethnordhausen,16051000
16071061,Neumark,16055000
16070013,Elxleben,16051000
16073106,Leutenberg,16073077
16067044,Luisenthal,16066092
16070021,Geschwenda,16066092
16067027,Goldbach,16056000
09371141,Neukirchen b. Sulzbach-Rosenberg,16072013
09572139,Lonnerstadt,16072013
09472118,Betzenstein,16072013
09477136,Mainleus,16072013
09572127,Großenseebach,16072013
09374155,Schlammersdorf,14523320
09472199,Weidenberg,14523320
09475452,Gerlaser Forst,16073077
09476451,Birnbaum,16072013
16074031,Großeutersdorf,16074102
16071005,Ballstedt,16055000
16074116,Schkölen,16053000
09476166,Reichenbach,16072013
16071015,Eberstedt,16053000
16067003,Ballstädt,16051000
16073077,Saalfeld/Saale,
16071008,Blankenhain,16055000
16071089,Umpferstedt,16055000
16071088,Troistedt,16055000
16069017,Grub,16054000
09475128,Geroldsgrün,16073077
16067006,Bufleben,16051000
16071093,Vollersroda,16055000
09478139,Lichtenfels,16072013
09371116,Birgland,16072013
09373113,Berg b. Neumarkt i.d. OPf.,16072013
09674184,Pfarrweisach,16072013
09471154,Lisberg,16072013
09471455,Hauptsmoor,16072013
09478453,Neuensorger Forst,16072013
09474160,Poxdorf,16072013
09572126,Gremsdorf,16072013
09471462,Zückshuter Forst,16072013
09471461,Winkelhofer Forst,16072013
09573130,Veitsbronn,16072013
09373155,Postbauer-Heng,16072013
16073013,Cursdorf,16072013
16069006,Brünn/Thür.,16072013
16064001,Altengottern,16064046
16069058,Auengrund,16072013
16075084,Pörmitz,16074102
16071047,Krautheim,16055000
16074095,Sulza,16053000
16074113,Zimmern,16053000
16066001,Altersbach,16066092
16064045,Mittelsömmern,16065067
16064021,Haussömmern,16065067
16064066,Weinbergen,16064046
15084132,Finne,16055000
16064038,Kutzleben,16065067
09471207,Viereth-Trunstadt,16072013
09373140,Lauterhofen,16072013
09571175,Lichtenau,16072013
09472458,Heinersreuther Forst,16072013
09572154,Spardorf,16072013
09572120,Buckenhof,16072013
09471155,Litzendorf,16072013
09474158,Pinzberg,16072013
09471459,Semberg,16072013
09574464,Winkelhaid,16072013
09474126,Forchheim,16072013
09572137,Kalchreuth,16072013
09574460,Laufamholzer Forst,16072013
09575113,Baudenbach,16072013
09471214,Zapfendorf,16072013
09474140,Igensdorf,16072013
09371111,Ammerthal,14523320
03352041,Nordleda,13004000
03462017,Werdum,13004000
08226084,Schwetzingen,10041518
14628400,Tharandt,14522180
14522360,Mittweida,14511000
15084115,Droyßig,16052000
15084275,Kretzschau,16052000
16067067,Tonna,16051000
12067528,Wiesenau,12067120
16068058,Weißensee,16051000
09477159,Untersteinach,16072013
09471186,Schönbrunn i. Steigerwald,16072013
09573115,Großhabersdorf,16072013
01059087,Tetenhusen,13004000
01058083,Hütten,13004000
09478116,Burgkunstadt,16072013
09474168,Unterleinleiter,16072013
12066304,Senftenberg,12071372
09574131,Henfenfeld,16072013
09477124,Kasendorf,16072013
09472150,Heinersreuth,16072013
16066064,Schwallungen,16066042
16075075,Oberoppurg,16074102
16072018,Sonneberg,16072013
16064036,Klettstedt,16064046
16066065,Schwarza,16054000
16073101,Wittgendorf,16073077
09371135,Königstein,16072013
09472461,Lindenhardter Forst-Südost,16072013
09574155,Schnaittach,16072013
09471208,Walsdorf,16072013
09571217,Weihenzell,16072013
09471115,Baunach,16072013
09574112,Altdorf b. Nürnberg,16072013
06636004,Großalmerode,16056000
09372138,Lam,14521020
16074066,Ottendorf,16074102
01054056,Husum,13004000
01057074,Schönkirchen,13004000
01058005,Altenholz,13004000
16072019,Steinach,16072013
16067082,Zimmernsupra,16051000
16070016,Friedersdorf,16072013
16069021,Henfstädt,16054000
16071046,Kranichfeld,16055000
16074024,Gneus,16074102
01051071,Lunden,13004000
09473170,Untersiemau,16072013
16068011,Eßleben-Teutleben,16055000
01003000,Lübeck,13004000
01058054,Fockbek,13004000
09674223,Ermershausen,16066042
16074086,Schöngleina,16053000
16067074,Wangenheim,16056000
16073063,Oberhain,16072013
16073002,Altenbeuthen,16073077
16069049,Straufhain,16054000
16069008,Dingsleben,16054000
16067037,Hochheim,16051000
16070033,Liebenstein,16066092
09277119,Falkenberg,14523320
16063003,Bad Salzungen,16056000
08225009,Billigheim,10041518
09678170,Röthlein,16066042
09676151,Röllbach,16066042
08125084,Roigheim,16066042
09671457,Rothenbucher Forst,16066042
06534005,Breidenbach,16056000
06531015,Rabenau,16056000
06440007,Florstadt,16066042
06534009,Fronhausen,16056000
06534022,Wohratal,16056000
06532018,Schöffengrund,16066042
06635010,Frankenau,16056000
07331008,Bermersheim vor der Höhe,10041518
07133106,Volxheim,10041518
07332008,Dackenheim,10041518
07140036,Emmelshausen,10041518
07335019,Kollweiler,10041518
07141502,Diethardt,10041518
01053052,Havekost,13004000
07141005,Aull,10041518
07132115,Weyerbusch,10044111
07143216,Dreisbach,10041518
16067075,Warza,16051000
16074102,Trockenborn-Wolfersdorf,
09673131,Herbstadt,16066042
09673141,Bad Königshofen i. Grabfeld,16066042
16063099,Bad Liebenstein,16056000
16063066,Ruhla,16056000
16063092,Wutha-Farnroda,16056000
16063004,Barchfeld-Immelborn,16056000
16064075,Vogtei,16064046
09673113,Aubstadt,16066042
09473165,Seßlach,16072013
12061328,Märkisch Buchholz,12061352
09672126,Geroda,16066042
06631021,Poppenhausen (Wasserkuppe),16066042
09672149,Schondra,16066042
09672456,Geiersnest-West,16066042
07334012,Jockgrim,10041518
07338025,Schifferstadt,10041518
16069042,Schleusegrund,16072013
06437009,Höchst i. Odw.,16066042
08226062,Oftersheim,10041518
07332041,Obrigheim (Pfalz),10041518
07336039,Herchweiler,10041518
07134065,Oberkirn,10041518
07233011,Brockscheid,10044111
07232331,Zendscheid,10044114
07335501,Reichenbach-Steegen,10041518
07233230,Oberelz,10044111
07233240,Stadtkyll,10044114
03152009,Friedland,16064046
10041514,Kleinblittersdorf,10041100
13076070,Kirch Jesar,13004000
05158020,Langenfeld (Rhld.),10044114
14729040,Böhlen,14729050
14729330,Otterwisch,14729050
05382008,Bad Honnef,10044111
16070011,Elgersburg,16066092
16071023,Großobringen,16055000
09473153,Niederfüllbach,16072013
16074108,Weißbach,16074102
16074021,Freienorla,16074102
16071042,Kleinschwabhausen,16053000
09472116,Bad Berneck i. Fichtelgebirge,14523320
09461000,Bamberg,16072013
09472127,Creußen,16072013
09572135,Höchstadt a.d. Aisch,16072013
09572111,Adelsdorf,16072013
09471209,Wattendorf,16072013
09574456,Forsthof,16072013
09472167,Mistelgau,16072013
14626110,Görlitz,
09277148,Tann,14523320
14627170,Niederau,14627210
13072093,Satow,13003000
14522450,Ostrau,14730330
08136061,Ruppertshofen,16066042
09471122,Burgwindheim,16072013
09572455,Forst Tennenlohe,16072013
09474175,Wiesenthau,16072013
09576454,Heidenberg,16072013
09572452,Buckenhofer Forst,16072013
09478176,Weismain,16072013
09462000,Bayreuth,16072013
09478111,Altenkunstadt,16072013
16075035,Gössitz,16073077
16073105,Remda-Teichel,16073077
01054036,Garding,13004000
01058107,Molfsee,13004000
09474137,Hetzles,16072013
09471191,Stegaurach,16072013
09471120,Burgebrach,16072013
09574453,Engelthaler Forst,16072013
09474122,Effeltrich,16072013
16068008,Ellersleben,16055000
16066006,Benshausen,16066092
16071076,Ramsla,16055000
16068032,Kleinmölsen,16051000
16074074,Rausdorf,16074102
09576452,Dechenwald,16072013
09572131,Heroldsberg,16072013
09471150,Kemmern,16072013
09272136,Neureichenau,14521020
09190131,Huglfing,16072013
16075076,Oettersdorf,16074102
16075065,Miesitz,16074102
09472470,Warmensteinacher Forst-Nord,14523320
16074037,Hainspitz,16053000
05774012,Borchen,16064046
05366020,Hellenthal,10044114
09472121,Bischofsgrün,14523320
09475175,Stammbach,14523320
09574135,Kirchensittenbach,16072013
09471175,Reckendorf,16072013
09472464,Prüll,16072013
09474147,Leutenbach,16072013
09373167,Velburg,14523320
09574455,Fischbach,16072013
16074107,Waltersdorf,16074102
09473151,Neustadt b. Coburg,16072013
16064058,Schönstedt,16064046
09575121,Emskirchen,16072013
09572142,Möhrendorf,16072013
09374451,Heinersreuther Forst,14523320
09575147,Markt Taschendorf,16072013
09562000,Erlangen,16072013
09473132,Großheirath,16072013
09573124,Puschendorf,16072013
08317153,Rheinau,10041100
16068039,Ollendorf,16055000
16071043,Klettbach,16051000
09476146,Küps,16072013
16074058,Möckern,16074102
16071082,Sachsenhausen,16055000
09476178,Stockheim,16072013
16067033,Großfahner,16051000
16073066,Piesau,16072013
16068007,Eckstedt,16051000
16074052,Lindig,16074102
16068052,Sprötau,16055000
16074036,Hainichen,16053000
16069046,Schweickershausen,16066042
09672451,Dreistelzer Forst,16066042
09673147,Nordheim v.d. Rhön,16066042
09677452,Burgjoß,16066042
06535001,Alsfeld,16056000
06440013,Kefenrod,16066042
09673456,Steinacher Forst r.d. Saale,16066042
16063033,Gerstengrund,16066042
16063023,Empfertshausen,16066042
16066061,Roßdorf,16066042
06535011,Lauterbach (Hessen),16066042
16063015,Dermbach,16066042
06635003,Bad Wildungen,16056000
06535018,Ulrichstein,16066042
16066078,Unterweid,16066042
09673454,Forst Schmalwasser-Süd,16066042
09673161,Salz,16066042
06435001,Bad Orb,16066042
09472469,Waidacher Forst,16072013
09574457,Günthersbühler Forst,16072013
09576117,Büchenbach,16072013
09674159,Oberaurach,16072013
09471151,Königsfeld,16072013
09471169,Pettstadt,16072013
09572160,Wachenroth,16072013
09571155,Geslau,16066042
09575122,Ergersheim,16066042
16071037,Kapellendorf,16055000
16067054,Petriroda,16066092
09672157,Thundorf i. UFr.,16066042
16070019,Geraberg,16066092
16064019,Großvargula,16051000
16070043,Plaue,16066092
16070017,Gehlberg,16066092
16074114,Zöllnitz,16053000
16067072,Waltershausen,16056000
09475171,Selbitz,14523320
16075099,Schmieritz,16074102
06435002,Bad Soden-Salmünster,16066042
09672457,Großer Auersberg,16066042
06632003,Bebra,16056000
06634021,Schrecksbach,16056000
09185125,Burgheim,16072013
16063059,Neidhartshausen,16066042
06634024,Spangenberg,16056000
16063052,Marksuhl,16056000
06632014,Neuenstein,16056000
16063036,Großensee,16056000
09672458,Kälberberg,16066042
09673171,Strahlungen,16066042
06632017,Ronshausen,16056000
16063011,Buttlar,16056000
06631017,Künzell,16066042
09673146,Niederlauer,16066042
16063081,Urnshausen,16066042
06440019,Ortenberg,16066042
16063029,Frauensee,16056000
09678452,Geiersberg,16066042
09678451,Bürgerwald,16066042
09674180,Theres,16066042
09675116,Castell,16066042
09678157,Michelau i. Steigerwald,16066042
09675158,Prichsenstadt,16066042
09674219,Wonfurt,16066042
09575143,Marktbergel,16066042
09674111,Aidhausen,16066042
09575165,Sugenheim,16066042
16066092,Zella-Mehlis,
16071057,Mönchenholzhausen,16051000
16075003,Blankenberg,14523320
16074026,Golmsdorf,16053000
16068048,Schloßvippach,16051000
03152016,Hann. Münden,16064046
06633200,Gutsbezirk Reinhardswald,16064046
16074065,Orlamünde,16074102
16074059,Mörsdorf,16074102
16074089,Seitenroda,16074102
16070003,Angelroda,16066092
16074042,Hummelshain,16074102
16068045,Ringleben,16051000
16071038,Kiliansroda,16055000
16066067,Springstille,16066092
06634003,Felsberg,16056000
16063084,Weilar,16066042
09673129,Hausen,16066042
16063062,Oechsen,16066042
16063024,Ettenhausen a.d. Suhl,16056000
16063086,Wiesenthal,16066042
06535005,Gemünden (Felda),16056000
06634023,Schwarzenborn,16056000
06535002,Antrifttal,16056000
09672113,Bad Brückenau,16066042
06534016,Neustadt (Hessen),16056000
06632008,Haunetal,16056000
09671150,Sailauf,16066042
16066012,Birx,16066042
07339024,Guntersblum,10041518
09672166,Zeitlofs,16066042
06413000,Offenbach am Main,16066042
07331037,Gundheim,10041518
09671138,Krombach,16066042
09671143,Mömbris,16066042
09571174,Leutershausen,16072013
09571225,Windelsbach,16066042
09678122,Dingolshausen,16066042
09678130,Frankenwinheim,16066042
09678124,Donnersdorf,16066042
09571130,Colmberg,16072013
09675178,Wiesentheid,16066042
09678183,Sulzheim,16066042
09678454,Nonnenkloster,16066042
09678453,Hundelshausen,16066042
16067009,Dachwig,16051000
16070044,Rockhausen,16051000
16073036,Kamsdorf,16073077
09777138,Günzach,10041518
06634014,Melsungen,16056000
08128014,Boxberg,16066042
06435009,Freigericht,16066042
09679179,Riedenheim,16066042
06431007,Fürth,10041518
08226066,Reichartshausen,10041518
05958028,Medebach,16056000
06440005,Butzbach,16066042
07331055,Osthofen,10041518
08226097,Wiesenbach,10041518
06438003,Egelsbach,10041518
07339201,Dorn-Dürkheim,10041518
07337023,Essingen,10041518
06435006,Bruchköbel,16066042
06431011,Heppenheim (Bergstraße),10041518
09678181,Stadtlauringen,16066042
09678153,Lülsfeld,16066042
09571171,Lehrberg,16072013
09571125,Buch a. Wald,16066042
16063094,Moorgrund,16056000
16064047,Mülverstedt,16064046
16063008,Bischofroda,16056000
16066022,Fambach,16066042
16063071,Seebach,16056000
09673136,Hollstadt,16066042
16066074,Brotterode-Trusetal,16056000
16071085,Schwerstedt,16055000
16075031,Gertewitz,16074102
16069035,Oberstadt,16054000
16070005,Böhlen,16072013
16075061,Linda b. Neustadt an der Orla,16074102
16074056,Meusebach,16074102
16074096,Tautenburg,16053000
09475165,Schauenstein,14523320
16067052,Nottleben,16051000
16071073,Ottstedt a. Berge,16055000
16073094,Unterweißbach,16073077
16068033,Kleinneuhausen,16055000
16073054,Mellenbach-Glasbach,16072013
09575134,Ippesheim,16066042
09675166,Segnitz,16066042
09675146,Mainstockheim,16066042
09677119,Birkenfeld,16066042
09676165,Weilbach,16066042
06439007,Hünstetten,10041518
06434007,Neu-Anspach,16066042
09777141,Kaltental,16072013
07331023,Flörsheim-Dalsheim,10041518
08226049,Meckesheim,10041518
06433004,Gernsheim,10041518
07331029,Gabsheim,10041518
07338001,Altrip,10041518
07331011,Hochborn,10041518
06634011,Knüllwald,16056000
06631008,Flieden,16066042
06636014,Wehretal,16056000
06531010,Laubach,16066042
13072008,Bastorf,13003000
07233218,Kelberg,10044111
09473121,Ebersdorf b. Coburg,16072013
16064061,Sundhausen,16064046
07131009,Bauler,10044111
09475145,Leupoldsgrün,14523320
16069001,Ahlstädt,16054000
06532015,Lahnau,16066042
09673172,Sulzdorf a.d. Lederhecke,16066042
16071095,Wiegendorf,16055000
09477151,Rugendorf,16072013
16071087,Tonndorf,16055000
16075093,Rosendorf,16074102
16070015,Frauenwald,16054000
07143045,Maroth,10041518
07138012,Dierdorf,10041518
16066082,Viernau,16066092
16068026,Henschleben,16051000
16068053,Straußfurt,16051000
16068014,Gebesee,16051000
16068049,Schwerstedt,16051000
16070029,Ilmenau,16066092
15084133,Finneland,16055000
05974048,Welver,16056000
05970012,Erndtebrück,16056000
06439008,Idstein,10041518
06534012,Lahntal,16056000
06440006,Echzell,16066042
06533014,Selters (Taunus),10041518
09571188,Ohrenbach,16066042
09677137,Hasloch,16066042
08225091,Seckach,16066042
09677128,Fellen,16066042
09678192,Wasserlosen,16066042
06435029,Wächtersbach,16066042
06631011,Großenlüder,16066042
06535012,Lautertal (Vogelsberg),16066042
06535003,Feldatal,16066042
09673455,Mellrichstadter Forst,16066042
06535004,Freiensteinau,16066042
06535019,Wartenberg,16066042
06636012,Waldkappel,16056000
16066035,Kaltensundheim,16066042
16066033,Hümpfershausen,16066042
16067029,Gotha,16051000
09575146,Markt Nordheim,16066042
09675111,Abtswind,16066042
09675162,Rüdenhausen,16066042
06531006,Grünberg,16066042
09473175,Weitramsdorf,16072013
16074061,Nausnitz,16053000
09463000,Coburg,16072013
05362040,Wesseling,10044111
06633025,Trendelburg,16064046
09177139,Taufkirchen (Vils),14523320
09473138,Itzgrund,16072013
12067144,Fürstenwalde/Spree,12064084
09472457,Goldkronacher Forst,14523320
07131006,Bad Breisig,10044111
08125006,Bad Rappenau,10041518
14523245,Muldenhammer,14523320
09671112,Bessenbach,16066042
09675170,Sulzfeld a. Main,16066042
09679204,Waldbrunn,16066042
06435016,Jossgrund,16066042
09677125,Erlenbach b. Marktheidenfeld,16066042
09677135,Hafenlohr,16066042
09679188,Sonderhofen,16066042
09679122,Bütthard,16066042
09679137,Geroldshausen,16066042
06632006,Friedewald,16056000
01053027,Elmenhorst,13004000
09673186,Burglauer,16066042
01053089,Möhnsen,13004000
05515000,Münster,16064046
01053045,Grove,13004000
16074082,Scheiditz,16053000
10045115,Kirkel,10041518
14521260,Grünhain-Beierfeld,14521020
06531014,Pohlheim,16066042
06440015,Münzenberg,16066042
08215109,Stutensee,10041518
16074046,Kleinbockedra,16074102
16067036,Herrenhof,16066092
16071019,Frankendorf,16055000
16074069,Quirla,16074102
09475156,Naila,14523320
07338006,Dannstadt-Schauernheim,10041518
16068009,Elxleben,16051000
08126066,Öhringen,16066042
16069061,Masserberg,16072013
16069044,Schmeheim,16054000
16068035,Mannstedt,16055000
16075077,Oppurg,16074102
16075072,Neundorf (bei Schleiz),16074102
09472155,Hummeltal,16072013
09472460,Lindenhardter Forst-Nordwest,16072013
09278184,Sankt Englmar,14523320
09574152,Röthenbach a.d. Pegnitz,16072013
09574156,Schwaig b. Nürnberg,16072013
